City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,bonthe,7.5264,-12.505,26.74,86,95,2.65,SL,1684031937
365,mount pearl,47.5166,-52.7813,4.98,96,100,6.17,CA,1684031672
366,champerico,14.3,-91.9167,28.61,71,7,1.4,GT,1684031937
367,klyuchi,52.2667,79.1667,14.17,46,100,3.8,RU,1684031938
368,narsipatnam,17.6667,82.6167,31.29,50,100,1.57,IN,1684031938
369,isangel,-19.55,169.2667,27.06,78,75,4.12,VU,1684031938
370,balkh,36.75,67.0,28.37,21,0,1.57,AF,1684031938
371,fort bragg,35.139,-79.006,23.91,68,20,3.6,US,1684031768
372,bathurst,-33.4166,149.5806,17.76,59,100,0.45,AU,1684031788
373,ntungamo,-0.8833,29.65,17.31,86,61,1.57,UG,1684031939
374,boiling spring lakes,34.0304,-78.0672,22.72,78,0,2.06,US,1684031939
375,marat,25.0701,45.4615,27.84,18,81,5.36,SA,1684031939
376,puerto madryn,-42.7692,-65.0385,15.87,57,74,3.56,AR,1684031939
377,puerto deseado,-47.7503,-65.8938,9.75,48,55,6.45,AR,1684031939
378,mildura,-34.2,142.15,25.04,40,0,1.28,AU,1684031939
379,pirallahi,40.4723,50.333,14.08,85,99,16.16,AZ,1684031940
380,newport,51.5877,-2.9984,10.84,90,30,0.77,GB,1684031940
381,bardai,11.65,7.2333,26.29,35,30,3.91,NG,1684031940
382,vila franca do campo,37.7167,-25.4333,16.23,86,87,2.2,PT,1684031940
383,licheng,23.2955,113.8284,22.01,95,100,0.71,CN,1684031940
384,korla,41.7597,86.1469,25.49,21,47,4.24,CN,1684031941
385,nouadhibou,20.931,-17.0347,18.99,88,20,4.63,MR,1684031942
386,sergeyevka,53.88,67.4158,4.09,85,100,6.14,KZ,1684031943
387,kuanda,56.3161,116.0806,6.97,56,100,3.36,RU,1684031944
388,margate,51.3813,1.3862,9.94,85,18,2.68,GB,1684031944
389,al mindak,20.1588,41.2834,19.78,43,0,1.21,SA,1684031945
390,malabar,-33.9667,151.25,20.73,74,20,5.14,AU,1684031945
391,motueka,-41.1333,173.0167,15.61,71,71,0.46,NZ,1684031945
392,jardim paulista,-23.19,-45.8738,14.21,88,40,2.06,BR,1684031946
393,san antonio de pale,-1.4014,5.6325,27.42,82,68,3.95,GQ,1684031946
394,nadvoitsy,63.8667,34.3167,6.29,78,78,2.74,RU,1684031946
395,rikaze,29.25,88.8833,11.43,18,0,1.79,CN,1684031946
396,harstad,68.799,16.5293,6.75,98,100,8.05,NO,1684031947
397,sao joao da barra,-21.6403,-41.0511,20.08,78,91,3.24,BR,1684031947
398,queenstown,-31.8976,26.8753,10.21,98,100,3.01,ZA,1684031947
399,susuman,62.7833,148.1667,-1.2,83,99,2.12,RU,1684031948
400,addiet canna,11.2667,37.4833,18.98,44,99,2.36,ET,1684031948
401,antigonish,45.6169,-61.9986,6.01,92,100,2.76,CA,1684031948
402,bowen,-20.0167,148.2333,25.84,61,97,7.25,AU,1684031948
403,seabra,-12.4186,-41.7703,19.78,93,98,0.62,BR,1684031949
404,alliance,40.9153,-81.1059,19.12,93,86,2.02,US,1684031773
405,kudahuvadhoo,2.6708,72.8944,28.34,78,99,8.01,MV,1684031949
406,hasaki,35.7333,140.8333,19.22,63,100,8.47,JP,1684031949
407,pochinki,54.6988,44.8668,8.91,93,28,4.88,RU,1684031950
408,tralee,52.2704,-9.7026,10.05,93,100,2.32,IE,1684031935
409,lascano,-33.6667,-54.2,11.64,92,80,1.63,UY,1684031950
410,ulanhot,46.0833,122.0833,25.94,12,52,6.72,CN,1684031951
411,broome,42.2506,-75.833,13.36,68,84,0.45,US,1684031951
412,lautoka,-17.6167,177.4667,27.92,69,100,4.63,FJ,1684031951
413,serchhip,23.3,92.8333,17.23,97,100,2.04,IN,1684031951
414,igarka,67.4667,86.5833,-3.13,93,100,4.89,RU,1684031952
415,marquelia,16.5833,-98.8167,27.42,69,3,0.16,MX,1684031952
416,haiku-pauwela,20.9219,-156.3051,25.65,66,40,5.14,US,1684031952
417,new norfolk,-42.7826,147.0587,14.95,61,71,1.34,AU,1684031953
418,odemira,37.598,-8.6397,13.42,83,0,1.36,PT,1684031953
419,laguna,38.421,-121.4238,33.57,23,0,3.6,US,1684031875
420,manghit,42.1156,60.0597,18.99,25,25,7.04,UZ,1684031953
421,ko pha ngan,9.7578,100.0291,30.38,69,70,4.69,TH,1684031954
422,yaren,-0.5472,166.916,28.26,79,100,2.8,NR,1684031954
423,dwarka,22.2394,68.9678,29.27,80,0,6.85,IN,1684031954
424,sterlitamak,53.6246,55.9502,9.63,71,16,1.64,RU,1684031954
425,solhan,38.9634,41.0293,8.51,82,5,2.3,TR,1684031955
426,schofield barracks,21.4936,-158.0615,26.18,57,100,3.6,US,1684031955
427,mushabani,22.5167,86.45,30.06,38,82,2.98,IN,1684031955
428,vytegra,61.0064,36.4481,7.18,79,31,0.38,RU,1684031956
429,eyl,7.9803,49.8164,27.62,79,23,5.61,SO,1684031956
430,lasem,-6.6922,111.4527,28.07,68,63,4.04,ID,1684031956
431,rundu,-17.9333,19.7667,14.44,47,11,1.9,NA,1684031956
432,ghat,24.9647,10.1728,26.88,25,23,1.78,LY,1684031957
433,naze,28.3667,129.4833,22.51,68,100,4.93,JP,1684031957
434,mata-utu,-13.2816,-176.1745,28.27,74,3,3.96,WF,1684031957
435,brazzaville,-4.2658,15.2832,23.69,91,28,0.25,CG,1684031717
436,lamu,-2.2717,40.902,26.12,85,92,4.79,KE,1684031958
437,ketchikan,55.3422,-131.6461,11.26,93,100,1.54,US,1684031804
438,lorengau,-2.0226,147.2712,30.22,65,11,2.45,PG,1684031958
439,lodwar,3.1191,35.5973,27.53,60,41,4.73,KE,1684031958
440,abepura,-2.6333,140.5833,34.45,46,20,2.06,ID,1684031959
441,dabola,10.75,-11.1167,25.77,73,100,1.54,GN,1684031959
442,douala,4.0483,9.7043,25.95,100,40,0.51,CM,1684031959
443,bom jardim,-7.7958,-35.5872,20.97,96,38,0.57,BR,1684031959
444,sombrerete,23.6333,-103.65,14.34,26,18,4.79,MX,1684031960
445,dokkum,53.3222,5.997,11.1,100,100,3.09,NL,1684031663
446,cerkno,46.1256,13.9817,11.88,91,100,2.09,SI,1684031960
447,cannonvale,-20.2833,148.7,21.66,73,85,9.07,AU,1684031960
448,burang,30.25,81.1667,1.87,64,56,1.67,CN,1684031961
449,korhogo,9.45,-5.6333,23.96,83,95,2.21,CI,1684031961
450,kitimat,54.0524,-128.6534,16.21,90,72,1.62,CA,1684031962
451,esquel,-42.9,-71.3167,10.7,92,90,2.98,AR,1684031961
452,pudozh,61.8099,36.5345,7.6,76,37,0.37,RU,1684031962
453,negara,-8.3151,114.6025,27.78,63,57,4.56,ID,1684031962
454,rondonopolis,-16.4708,-54.6356,20.23,75,71,1.22,BR,1684031936
455,matoury,4.8483,-52.3317,23.98,100,20,1.03,GF,1684031963
456,belleville,44.1788,-77.3705,13.88,47,20,3.09,CA,1684031728
457,kalaleh,37.3807,55.4916,16.78,88,75,4.12,IR,1684031964
458,arsen'yev,44.1631,133.2733,17.48,54,100,4.22,RU,1684031856
459,mil'kovo,55.6078,37.7956,10.62,82,4,3.35,RU,1684031964
460,kerikeri,-35.2268,173.9474,16.75,66,72,1.48,NZ,1684031808
461,muli,2.9167,73.5667,28.28,78,89,8.24,MV,1684031965
462,lensk,60.7253,114.9278,2.51,69,99,4.54,RU,1684031965
463,quiberon,47.4841,-3.1196,11.22,89,3,4.5,FR,1684031965
464,zarinsk,53.7074,84.9493,8.79,35,84,5.49,RU,1684031966
465,pechora,65.1472,57.2244,-1.75,84,98,2.38,RU,1684031967
466,labytnangi,66.6572,66.4183,-5.02,85,100,2.57,RU,1684031968
467,ha'il,27.5219,41.6907,22.01,26,0,2.06,SA,1684031968
468,villa gesell,-37.2639,-56.973,11.14,76,96,3.46,AR,1684031969
469,turkmenbasy,40.0222,52.9552,16.43,72,75,5.14,TM,1684031969
470,ndola,-12.9587,28.6366,13.08,88,82,0.45,ZM,1684031970
471,port lincoln,-34.7333,135.8667,19.33,39,100,2.05,AU,1684031970
472,bireun,5.203,96.7009,30.24,64,33,2.63,ID,1684031970
473,belomorsk,64.5232,34.7668,8.16,70,11,3.42,RU,1684031970
474,assai,-23.3733,-50.8414,15.92,91,0,1.26,BR,1684031971
475,ostrhauderfehn,53.1333,7.6167,10.03,98,100,1.51,DE,1684031976
476,fort st. john,56.2499,-120.8529,24.94,25,75,4.12,CA,1684031976
477,petoskey,45.3733,-84.9553,14.91,38,0,3.09,US,1684031891
478,fort-shevchenko,44.5086,50.263,14.5,82,100,6.65,KZ,1684031977
479,fuerte olimpo,-21.0415,-57.8738,16.5,67,1,1.76,PY,1684031977
480,dangriga,16.9692,-88.2321,27.01,83,31,5.89,BZ,1684031977
481,caleta de carquin,-11.0925,-77.6267,21.17,82,2,3.14,PE,1684031977
482,palikir - national government center,6.9248,158.1611,31.41,70,100,3.6,FM,1684031977
483,gulf shores,30.246,-87.7008,25.04,76,0,0.0,US,1684031974
484,yemetsk,63.4721,41.7941,5.19,70,6,0.29,RU,1684031978
485,gornozavodsk,58.3758,58.3211,7.23,84,100,2.71,RU,1684031978
486,sao felix do xingu,-6.6447,-51.995,24.3,83,70,0.6,BR,1684031978
487,tobelo,1.7284,128.0095,29.11,75,26,1.54,ID,1684031978
488,azul,-36.777,-59.8585,12.27,53,71,2.97,AR,1684031979
489,belyy yar,53.6039,91.3903,4.94,33,0,2.0,RU,1684031979
490,dhulia,20.9,74.7833,33.87,28,0,7.77,IN,1684031979
491,shetpe,44.1667,52.1167,15.11,51,100,9.2,KZ,1684031980
492,kourou,5.1552,-52.6478,24.03,92,100,2.55,GF,1684031980
493,xilin hot,43.9667,116.0333,21.45,23,100,7.48,CN,1684031980
494,tete,-16.1564,33.5867,18.48,86,23,1.39,MZ,1684031980
495,mar del plata,-38.0023,-57.5575,13.94,84,0,3.09,AR,1684031934
496,ardatov,55.2421,43.097,7.91,94,26,4.33,RU,1684031981
497,hami,42.8,93.45,27.39,13,13,3.62,CN,1684031981
498,talara,-4.5772,-81.2719,25.42,83,40,5.14,PE,1684031981
499,anadyr,64.75,177.4833,0.28,100,100,9.0,RU,1684031730
500,amos,48.5669,-78.1162,2.01,74,32,3.86,CA,1684031780
501,yarmouth,41.7057,-70.2286,14.42,81,0,1.79,US,1684031981
502,ormara,25.2088,64.6357,28.21,85,0,4.69,PK,1684031982
503,katima mulilo,-17.5,24.2667,14.76,48,0,2.4,NA,1684031982
504,jeju city,33.5097,126.5219,18.96,68,75,2.57,KR,1684031982
505,la foa,-21.7108,165.8276,25.38,60,99,1.92,NC,1684031982
506,monroeville,40.4212,-79.7881,16.61,88,61,0.26,US,1684031983
507,drezdenko,52.8383,15.8308,6.61,95,15,2.46,PL,1684031983
508,klaksvik,62.2266,-6.589,8.51,81,95,7.83,FO,1684031983
509,libreville,0.3925,9.4537,26.66,85,100,1.71,GA,1684031983
510,bodaybo,57.8506,114.1933,3.89,61,100,3.96,RU,1684031983
511,beau vallon,-20.4189,57.6953,22.9,81,11,3.76,MU,1684031984
512,petrozavodsk,61.7849,34.3469,2.7,93,91,1.0,RU,1684031841
513,cintalapa de figueroa,16.7333,-93.7167,24.02,63,89,2.62,MX,1684031985
514,gejiu,23.306,103.1635,10.54,95,100,1.59,CN,1684031986
515,huangshan,29.7114,118.3125,26.09,53,100,1.05,CN,1684031987
516,mopti,14.6667,-4.0,32.74,30,88,2.9,ML,1684031987
517,poso,-1.3959,120.7524,30.7,61,11,1.77,ID,1684031987
518,kontcha,7.9667,12.2333,23.47,82,100,0.82,CM,1684031988
519,shortandy,51.7006,70.9994,8.57,77,78,5.52,KZ,1684031988
520,arar,30.9753,41.0381,21.01,37,0,4.12,SA,1684031988
521,morehead city,34.7229,-76.726,22.79,82,0,7.2,US,1684031988
522,wakkanai,45.4094,141.6739,19.99,24,0,8.75,JP,1684031989
523,bandarbeyla,9.4942,50.8122,27.21,87,64,7.92,SO,1684031989
524,inda silase,14.1031,38.2829,20.47,48,2,2.86,ET,1684031989
525,manaure,11.7751,-72.4445,28.04,73,91,5.78,CO,1684031989
526,baijiantan,45.6333,85.1833,28.12,25,80,5.24,CN,1684031989
527,bull savanna,17.8868,-77.5902,24.16,84,100,3.06,JM,1684031990
528,tomar,39.602,-8.4092,11.01,89,0,2.21,PT,1684031990
529,turpan,42.9333,89.1667,32.39,16,11,2.09,CN,1684031991
530,baringo,0.4667,35.9667,19.81,74,97,2.3,KE,1684031991
531,guira de melena,22.7906,-82.5053,25.29,83,93,2.89,CU,1684031992
532,levuka,50.1834,-105.4011,18.84,54,0,1.28,CA,1684031992
533,ulety,51.3572,112.4849,7.17,67,100,4.1,RU,1684031992
534,hancheng,32.5186,112.3522,30.74,28,0,3.58,CN,1684031992
535,codrington,-38.2667,141.9667,18.15,46,15,3.2,AU,1684031993
536,zakamensk,50.3741,103.2863,8.5,29,80,3.62,RU,1684031993
537,dhidhdhoo,6.8833,73.1,28.43,75,100,4.4,MV,1684031993
538,geraldton,-28.7667,114.6,19.23,63,0,5.14,AU,1684031980
539,khawr fakkan,25.3313,56.342,31.03,30,1,3.76,AE,1684031994
540,tchintabaraden,15.8969,5.7985,28.87,38,76,2.39,NE,1684031994
541,chonchi,-42.6128,-73.8092,13.95,98,100,1.63,CL,1684031994
542,bakchar,57.0186,82.0711,5.58,33,100,2.29,RU,1684031994
543,livingstone,-17.8419,25.8543,15.71,51,0,1.02,ZM,1684031994
544,isoka,-10.1606,32.6335,15.6,92,99,0.68,ZM,1684031995
545,sarandi del yi,-33.35,-55.6333,12.08,86,58,0.8,UY,1684031995
546,adrar,20.5022,-10.0711,29.58,15,45,5.96,MR,1684031995
547,greenville,35.6127,-77.3663,22.3,75,0,4.12,US,1684031973
548,indre arna,60.4247,5.4764,9.97,92,100,1.24,NO,1684031995
549,pekalongan,-6.8886,109.6753,28.72,62,19,1.05,ID,1684031996
550,dingtao,35.0683,115.5625,31.57,30,0,6.23,CN,1684031996
551,kailua-kona,19.6406,-155.9956,29.98,66,75,6.17,US,1684031996
552,galle,6.0367,80.217,27.6,86,100,5.68,LK,1684031996
553,portland,45.5234,-122.6762,32.33,24,20,6.17,US,1684031791
554,luderitz,-26.6481,15.1594,12.36,65,0,5.59,NA,1684031997
555,el salto,20.3333,-104.5,16.79,50,31,1.65,MX,1684031742
556,saint-joseph,-21.3667,55.6167,22.21,80,22,2.41,RE,1684031997
557,canmore,51.0834,-115.3521,21.06,30,11,3.09,CA,1684031794
558,saint-laurent-du-maroni,5.5039,-54.0289,23.61,99,100,0.8,GF,1684031998
559,sherbrooke,45.4001,-71.8991,8.11,57,0,2.57,CA,1684031825
560,polyarnyy,69.1989,33.4478,5.0,95,99,4.65,RU,1684031998
561,narvik,68.4384,17.4272,7.43,92,100,1.87,NO,1684031998
562,longboat key,27.4125,-82.659,26.11,72,100,5.14,US,1684031999
563,nguigmi,14.2495,13.1092,30.15,19,36,4.51,NE,1684031999
564,arno,60.1167,18.6333,6.55,61,0,2.49,SE,1684031999
565,erseke,40.3378,20.6789,10.24,94,100,2.37,AL,1684031999
566,cantaura,9.3057,-64.3584,27.32,60,88,5.84,VE,1684031999
567,biloela,-24.4167,150.5,21.21,63,100,5.84,AU,1684032000
568,brumunddal,60.881,10.9395,6.82,97,1,0.33,NO,1684032000
569,adigrat,14.277,39.462,14.75,69,2,1.82,ET,1684032000
570,atar,20.5169,-13.0499,30.23,17,30,3.94,MR,1684032000
571,ta`u,-14.2336,-169.5144,27.84,70,13,1.76,AS,1684032000
572,adilabad,19.6667,78.5333,36.91,15,18,8.54,IN,1684032001
573,tokonou,9.65,-9.7833,21.83,94,100,1.99,GN,1684032001
574,kolokani,13.5728,-8.0339,29.91,45,95,3.88,ML,1684031913
575,tarawa,1.419,172.984,31.05,74,20,4.12,KI,1684032002
576,viedma,-40.8135,-62.9967,14.88,59,100,3.11,AR,1684032002
577,harper,4.375,-7.7169,26.29,86,89,1.44,LR,1684032003
578,sao jose da coroa grande,-8.8978,-35.1478,26.58,75,90,3.1,BR,1684032003
579,ixtapa,20.7,-105.2,25.57,73,75,3.09,MX,1684032003
580,piacabucu,-10.4056,-36.4344,26.75,71,100,3.95,BR,1684032004
581,cold lake,54.4502,-110.2017,23.97,27,75,2.57,CA,1684032004
582,diplo,24.4667,69.584,30.93,59,0,9.14,PK,1684032004
583,sorsk,54.0033,90.2467,1.42,37,100,3.88,RU,1684032005
584,panaba,21.2833,-88.2667,27.04,68,1,6.26,MX,1684032005
585,nako,31.8814,78.627,2.79,62,47,1.16,IN,1684032006
586,citta di castello,43.4691,12.2305,13.2,91,100,1.33,IT,1684032006
587,severo-yeniseyskiy,60.3725,93.0408,-2.88,65,82,2.68,RU,1684032007
588,cabo san lucas,22.8909,-109.9124,25.61,49,0,3.09,MX,1684031809
589,barreiro do jaiba,-15.6167,-43.6,23.0,62,53,1.68,BR,1684032007
590,dunedin,-45.8742,170.5036,11.06,81,85,3.27,NZ,1684031837
591,zaragoza,41.6561,-0.8773,13.34,76,0,7.2,ES,1684032008
592,mount darwin,-16.7725,31.5838,13.92,87,42,1.0,ZW,1684032008
